name,x,y,z,vx,vy,vz,ax,ay,az,mass
body402,-3136583119690.873,2408872033933.632,0.0,-3528.456675729235,-4594.390026430858,0.0,0.0,0.0,0.0,3.792471056522752e+23
body403,-1290750950245.4358,2244258291948.458,0.0,-6206.539785394037,-3569.5967591939902,0.0,0.0,0.0,0.0,2.513194372411179e+23
body404,2907238604067.749,2531644981445.7783,0.0,-3853.24551401082,4424.911151201655,0.0,0.0,0.0,0.0,5.589568560906748e+23
body405,-3965574440640.1416,5503445057966.858,0.0,-3588.6822866862035,-2585.868778876892,0.0,0.0,0.0,0.0,7.546411951065138e+23
body406,2439511380272.064,-5633783883519.737,0.0,4266.678049862749,1847.5344233642054,0.0,0.0,0.0,0.0,3.1264196405205185e+23
body407,377072990873.9327,1096208723924.4115,0.0,-10117.983643479503,3480.3758360925285,0.0,0.0,0.0,0.0,6.421590867458491e+23
body408,-3191212872701.8276,-4728184343544.454,0.0,3998.077745770445,-2698.439028881191,0.0,0.0,0.0,0.0,2.5943151605250622e+23
body409,-5793934219755.261,214263546398.5959,0.0,-176.81066859130866,-4781.165066983616,0.0,0.0,0.0,0.0,7.790012427222871e+23
body410,-5410526418333.48,1799224590985.3196,0.0,-1522.3981201369143,-4578.069513662628,0.0,0.0,0.0,0.0,9.317388325470934e+23
body411,-2807877710244.92,-3196972196213.8247,0.0,4196.227908372175,-3685.516822754951,0.0,0.0,0.0,0.0,6.620696014977053e+23
body412,-4514089940381.835,-4641659561800.499,0.0,3245.69240644731,-3156.4890200250397,0.0,0.0,0.0,0.0,2.358616612537692e+23
body413,-542623100669.56525,206178418772.33682,0.0,-5370.755449860846,-14134.82551905414,0.0,0.0,0.0,0.0,3.725383916251116e+23
body414,1978827426361.7122,728928084117.0497,0.0,-2742.161951655959,7444.170962400502,0.0,0.0,0.0,0.0,5.566031967608004e+23
body415,-2265924382222.703,706234504056.0532,0.0,-2225.0990175144607,-7139.138753047425,0.0,0.0,0.0,0.0,1.5120104575055713e+23
body416,5523141565567.972,2890272011828.806,0.0,-2139.3785199281124,4088.2278136934488,0.0,0.0,0.0,0.0,8.778250305327152e+23
body417,-4806802263767.32,-4238216528078.2915,0.0,3009.6951240234953,-3413.4663105486234,0.0,0.0,0.0,0.0,5.563610356005595e+23
body418,-3299343802977.27,-1171852689340.934,0.0,2060.629127530521,-5801.68821899959,0.0,0.0,0.0,0.0,8.126360175388227e+23
body419,-6377109654576.874,2083851544910.3738,0.0,-1381.5001319616056,-4227.737744010213,0.0,0.0,0.0,0.0,8.28834325928174e+23
body420,-2129529839190.3267,4415044247136.089,0.0,-4686.721031067894,-2260.569028293205,0.0,0.0,0.0,0.0,5.280661251487625e+23
body421,1103010623129.9644,451804971629.16473,0.0,-3999.687728921601,9764.607145191281,0.0,0.0,0.0,0.0,1.9315168954335244e+23
body422,-3729672456123.407,5605624078468.804,0.0,-3696.369262932806,-2459.359820537133,0.0,0.0,0.0,0.0,7.428839942507164e+23
body423,1782074056618.5051,3368766923218.6963,0.0,-5216.310738865678,2759.422735637432,0.0,0.0,0.0,0.0,3.229693512384558e+23
body424,-3079136375192.029,1232075080612.842,0.0,-2350.0942064047613,-5873.230186970085,0.0,0.0,0.0,0.0,5.70473231738991e+23
body425,-872116423645.3342,895980810436.5565,0.0,-7382.752590731331,-7186.113487129026,0.0,0.0,0.0,0.0,3.546042207529761e+23
body426,-1635081616548.3,2635866098187.131,0.0,-5558.585580623665,-3448.1042504925326,0.0,0.0,0.0,0.0,6.380972761446905e+23
body427,-3559783638694.543,-4729130054495.14,0.0,3783.155882171427,-2847.7153846052483,0.0,0.0,0.0,0.0,1.593206688517457e+23
body428,-336943798219.7616,-697516269113.8372,0.0,11786.20404951742,-5693.470582532615,0.0,0.0,0.0,0.0,3.557322764903023e+23
body429,-3010152870746.2285,-4524315131493.297,0.0,4114.489734373382,-2737.4846193554263,0.0,0.0,0.0,0.0,9.157084274473095e+23
body430,-3271826911682.936,5664610956943.842,0.0,-3900.3961535214153,-2252.832753796209,0.0,0.0,0.0,0.0,6.244655631277776e+23
body431,-658534405244.2512,908544475711.7439,0.0,-8805.648540889859,-6382.5411740268155,0.0,0.0,0.0,0.0,9.709268569234701e+23
body432,-4083865163526.298,3294690178674.671,0.0,-3157.8450972978376,-3914.241669259053,0.0,0.0,0.0,0.0,6.355371053364173e+23
body433,-2567405314756.3633,6534629365118.3545,0.0,-4046.6720113296296,-1589.9061214431008,0.0,0.0,0.0,0.0,4.390113754506702e+23
body434,2295653819827.382,-5475444917430.876,0.0,4360.245028044152,1828.091288462728,0.0,0.0,0.0,0.0,7.031047599952502e+23
body435,-437873408200.7581,-6197958797300.498,0.0,4610.198681948527,-325.70132770593375,0.0,0.0,0.0,0.0,7.168729962498186e+23
body436,-2414722673807.027,-3154779757305.898,0.0,4589.673455072897,-3513.014983587692,0.0,0.0,0.0,0.0,4.810657296898933e+23
body437,-1790000819540.3967,2093219193042.917,0.0,-5275.758762127268,-4511.525854192574,0.0,0.0,0.0,0.0,2.6223663058916015e+23
body438,1571958470993.7258,-536345570322.8019,0.0,2886.5536875663884,8460.109996652385,0.0,0.0,0.0,0.0,5.376438287854545e+23
body439,1137543262401.801,1333000021897.2112,0.0,-6619.835918899524,5649.174511664232,0.0,0.0,0.0,0.0,1.6944857587078867e+23
body440,5092636926042.648,3756080519895.2383,0.0,-2718.34673469303,3685.6379637120494,0.0,0.0,0.0,0.0,7.93787248326791e+23
body441,4660533486425.687,-4177903290326.0044,0.0,3073.7147498382724,3428.789400777159,0.0,0.0,0.0,0.0,1.3397274312180512e+23
body442,262728745866.15607,-2555135658872.7686,0.0,7150.443774405679,735.235766724358,0.0,0.0,0.0,0.0,2.179441372865572e+23
body443,1500567185514.9736,2439995511031.184,0.0,-5798.085745863745,3565.7513178654576,0.0,0.0,0.0,0.0,8.482105510202129e+23
body444,2097220003367.7942,-5391393531062.01,0.0,4463.948061382114,1736.4492342077892,0.0,0.0,0.0,0.0,2.4898524916965282e+23
body445,-2809216756815.8345,1761596657152.4224,0.0,-3361.0736970645044,-5359.90149183712,0.0,0.0,0.0,0.0,7.087266299696795e+23
body446,-1722199048747.7104,629842214136.1129,0.0,-2922.0265806680977,-7989.79694389714,0.0,0.0,0.0,0.0,3.564351393070224e+23
body447,-5331090276177.2295,1771964143864.4482,0.0,-1533.0768178557128,-4612.379400905381,0.0,0.0,0.0,0.0,5.80610034728435e+23
body448,852099251412.8667,-2207739798849.0073,0.0,6986.530869488429,2696.5214501127584,0.0,0.0,0.0,0.0,5.221140445290274e+23
body449,-4222280776127.1924,4620302686627.958,0.0,-3399.230112838707,-3106.399067881514,0.0,0.0,0.0,0.0,9.524171532197107e+23
body450,-7152330976707.166,1756146684040.0723,0.0,-1012.2489849848655,-4122.628159278771,0.0,0.0,0.0,0.0,3.535945594333979e+23
body451,-2859545454710.4844,-498326117483.73193,0.0,1160.8848738844545,-6661.5072902873,0.0,0.0,0.0,0.0,9.696413378853525e+23
body452,1938455242678.152,-5809156051266.765,0.0,4415.921602827427,1473.547328856813,0.0,0.0,0.0,0.0,2.2455868114308808e+23
body453,-1216729522868.1858,-1493158428812.8286,0.0,6434.9512216268795,-5243.646607410059,0.0,0.0,0.0,0.0,8.867052505470133e+23
body454,3342293599478.407,2512412947081.3105,0.0,-3385.25982053966,4503.452445548534,0.0,0.0,0.0,0.0,8.613030490600946e+23
body455,-1393750177618.9558,6223704085041.892,0.0,-4451.4618036794245,-996.8702873347544,0.0,0.0,0.0,0.0,7.868051472625218e+23
body456,1734891952061.8267,-1174158227190.4521,0.0,4461.237910178588,6591.757028455876,0.0,0.0,0.0,0.0,2.3261379039244385e+23
body457,3128274989311.843,-1094968510117.6176,0.0,2090.573547278595,5972.673077663281,0.0,0.0,0.0,0.0,2.9983420621628253e+23
body458,-2000365869786.6992,2768416293383.372,0.0,-5052.623736530828,-3650.858470811194,0.0,0.0,0.0,0.0,1.2400317172264467e+23
body459,-469140592540.3035,-5916680182.625176,0.0,212.0984195777366,-16817.535368864952,0.0,0.0,0.0,0.0,3.1220026647708934e+23
body460,-5257604833554.165,5263377582489.719,0.0,-2988.258355104622,-2984.980903512325,0.0,0.0,0.0,0.0,1.2536879097533504e+23
body461,3703010312407.433,-5902311616504.462,0.0,3696.994190606635,2319.431521447592,0.0,0.0,0.0,0.0,6.849646158647635e+23
body462,3851735092747.8594,4515520723717.11,0.0,-3597.724777463402,3068.8559807997053,0.0,0.0,0.0,0.0,3.581914575819413e+23
body463,-2067268433948.7964,-5865724299682.7,0.0,4356.821421763046,-1535.4829066974505,0.0,0.0,0.0,0.0,2.2491342263636757e+23
body464,-5025479148877.203,1681840178318.599,0.0,-1588.2023917302422,-4745.681609186331,0.0,0.0,0.0,0.0,1.0472607847505613e+23
body465,-24615454887.70456,661024520869.8799,0.0,-14154.857846793866,-527.1033884054841,0.0,0.0,0.0,0.0,8.514667893541428e+23
body466,-589990008565.3,-4096537594087.303,0.0,5604.929126858587,-807.2310109728054,0.0,0.0,0.0,0.0,5.749943552980519e+23
body467,-212971092520.8653,872545921101.423,0.0,-11809.260622568236,-2882.405470966208,0.0,0.0,0.0,0.0,3.7103607512759794e+23
body468,-375178253419.06433,206791853214.67294,0.0,-8496.375698399077,-15414.801624744894,0.0,0.0,0.0,0.0,8.145091977754943e+23
body469,2653909082378.156,2219708420668.0566,0.0,-3973.5781117483625,4750.855987262589,0.0,0.0,0.0,0.0,9.146321970957987e+23
body470,4469832583851.213,463231151555.5552,0.0,-560.2048594814469,5405.5560083412365,0.0,0.0,0.0,0.0,5.638381571884654e+23
body471,1157071122937.937,1464457713821.4487,0.0,-6616.6065646091,5227.794777203248,0.0,0.0,0.0,0.0,4.863150037930003e+23
body472,274193427929.33054,4619457537781.673,0.0,-5345.946651456803,317.31505829452334,0.0,0.0,0.0,0.0,4.749108356876858e+23
body473,4289224426007.382,2559024539628.129,0.0,-2641.123640083819,4426.832120491997,0.0,0.0,0.0,0.0,9.771890418569995e+23
body474,-568275278472.7024,-93887839842.75232,0.0,2474.372728868589,-14976.645046878282,0.0,0.0,0.0,0.0,5.565949269218079e+23
body475,-6969735031911.561,-2467387472003.7446,0.0,1413.9034850840299,-3993.913709762506,0.0,0.0,0.0,0.0,4.514083593040577e+23
body476,-2340522623120.426,-2677466570330.319,0.0,4599.412261590591,-4020.6023748719217,0.0,0.0,0.0,0.0,9.829354802964042e+23
body477,1942968999405.9487,198976962780.3978,0.0,-839.7914062183695,8200.389861466745,0.0,0.0,0.0,0.0,8.096680146515638e+23
body478,-281156469672.70215,-2613049140913.423,0.0,7065.4954079841345,-760.2267076780267,0.0,0.0,0.0,0.0,6.654312662280907e+23
body479,-537921379699.42395,-5762870932479.165,0.0,4767.827679817468,-445.0414513436248,0.0,0.0,0.0,0.0,3.992667475347864e+23
body480,-386384240684.0041,-114928807084.47354,0.0,5173.109888258698,-17391.706978047823,0.0,0.0,0.0,0.0,8.321579790004794e+23
body481,249708375449.5378,-1348444071559.1462,0.0,9673.121193789459,1791.2937064084313,0.0,0.0,0.0,0.0,5.18160609772334e+23
body482,-3534528826145.763,-3847126171687.3335,0.0,3711.593156414224,-3410.008514620042,0.0,0.0,0.0,0.0,8.303479136628458e+23
body483,88800861748.33759,-534749067428.39856,0.0,15435.834607830388,2563.2871536773387,0.0,0.0,0.0,0.0,5.119116197026178e+23
body484,2163191897393.7332,610909017171.5509,0.0,-2088.360285857236,7394.757520720399,0.0,0.0,0.0,0.0,2.795228503436695e+23
body485,351863387833.63306,-156559955506.0837,0.0,7546.560485412577,16960.64827244737,0.0,0.0,0.0,0.0,5.638452303290488e+23
body486,-7130645499369.801,-1976303696773.564,0.0,1131.1496262149853,-4081.2689894026266,0.0,0.0,0.0,0.0,3.279823886823556e+23
body487,2044543313547.6287,5270392971061.159,0.0,-4517.333175538483,1752.4088601792623,0.0,0.0,0.0,0.0,4.21276758431827e+23
body488,3895349367939.6514,-4373983631766.726,0.0,3554.8410975070983,3165.8435851775225,0.0,0.0,0.0,0.0,3.987322177432101e+23
body489,-673099779629.1102,734896704533.1338,0.0,-8510.11166001022,-7794.5026119160375,0.0,0.0,0.0,0.0,9.005378653110532e+23
body490,4400587223739.335,-3429527665356.5884,0.0,2998.1186880710125,3847.0262034196567,0.0,0.0,0.0,0.0,4.479802914346229e+23
body491,-7283344916733.923,173783215142.78586,0.0,-101.81031609024546,-4266.9232903632665,0.0,0.0,0.0,0.0,5.477710532442646e+23
body492,-6868816352976.434,-835999809186.787,0.0,529.1263666548854,-4347.455346437804,0.0,0.0,0.0,0.0,8.210332786615965e+23
body493,4801364299530.043,2597574280296.0366,0.0,-2346.205600805265,4336.733658211308,0.0,0.0,0.0,0.0,6.422079689472045e+23
body494,-5914483391665.802,-1737450381736.8457,0.0,1307.8010418227036,-4451.907014306411,0.0,0.0,0.0,0.0,3.890902853931346e+23
body495,-354523504621.4114,-565836987809.5061,0.0,11947.01114691232,-7485.364783152598,0.0,0.0,0.0,0.0,3.758462704816772e+23
body496,-4057139467499.473,2031505905426.3777,0.0,-2421.4899483387753,-4835.980251554598,0.0,0.0,0.0,0.0,7.207883276009377e+23
body497,2583799836102.9907,704320943643.8708,0.0,-1851.4073479335852,6791.883792922475,0.0,0.0,0.0,0.0,8.830334575507528e+23
body498,2685390893576.599,-31206014382.074207,0.0,81.68620383097084,7029.394565188,0.0,0.0,0.0,0.0,3.4709982406737184e+23
body499,6942802529166.532,-2357361711383.218,0.0,1367.8847020416097,4028.6364723257575,0.0,0.0,0.0,0.0,1.6753704848934333e+23
body500,-3133107842912.578,3630764242468.8374,0.0,-3982.7645429578133,-3436.860669733324,0.0,0.0,0.0,0.0,8.209863780059529e+23
body501,4882973731394.345,-1492485113163.9539,0.0,1490.246451625518,4875.649487159511,0.0,0.0,0.0,0.0,2.2850152152629474e+23
body502,894089588727.8732,-4485762968793.324,0.0,5282.723769967842,1052.9375617285596,0.0,0.0,0.0,0.0,1.313190692186878e+23
body503,102056873481.67404,-563509333016.2042,0.0,14979.686680430088,2712.963031431832,0.0,0.0,0.0,0.0,4.296956257964337e+23
body504,-2654022505622.047,-1193214408517.4114,0.0,2769.262013299278,-6159.566675357706,0.0,0.0,0.0,0.0,6.445853459693069e+23
body505,4841822732270.987,-1612868758150.241,0.0,1611.6714316310004,4838.228364949086,0.0,0.0,0.0,0.0,4.348120406236154e+23
body506,-5119033459790.664,-2564744262941.632,0.0,2156.646683126134,-4304.501891820971,0.0,0.0,0.0,0.0,5.7651389338266065e+23
body507,-1783217794085.0952,-2440197299489.2236,0.0,5350.317612513461,-3909.8402299838385,0.0,0.0,0.0,0.0,3.2465048778405816e+23
body508,-82237598805.5504,-911206164447.2219,0.0,11995.406911302669,-1082.6018299376562,0.0,0.0,0.0,0.0,5.4913956423082004e+23
body509,-2722497801499.9014,-1111151383266.1865,0.0,2538.650515764946,-6220.097956077465,0.0,0.0,0.0,0.0,3.355990089287462e+23
body510,-1889288666909.651,663162774900.1854,0.0,-2696.4525977535914,-7681.941035610325,0.0,0.0,0.0,0.0,9.967286009392847e+23
body511,1894916454206.564,-1097013167426.1183,0.0,3900.7133846440497,6737.864407815864,0.0,0.0,0.0,0.0,5.420801757288017e+23
body512,591796125551.435,-784842126519.3906,0.0,9277.858654380294,6995.802874937111,0.0,0.0,0.0,0.0,5.068384167208576e+23
body513,-6333434477816.555,2275179626224.6914,0.0,-1501.3708877476179,-4179.377326892317,0.0,0.0,0.0,0.0,1.7901166699425796e+23
body514,2894330335809.1963,-4229019776409.0986,0.0,4199.6447000459975,2874.226108558071,0.0,0.0,0.0,0.0,3.8762899488997306e+23
body515,2430207046069.328,1050540240988.0068,0.0,-2809.3843772711666,6498.928306011863,0.0,0.0,0.0,0.0,5.879542251030061e+23
body516,3969709312207.468,-5366646644361.859,0.0,3584.788311080064,2651.668440987724,0.0,0.0,0.0,0.0,7.406281936064914e+23
body517,-4501715846583.914,-5284265505169.831,0.0,3328.434229285963,-2835.524653261603,0.0,0.0,0.0,0.0,8.143267454605025e+23
body518,2778252722141.0586,2654073284584.023,0.0,-4059.776900297196,4249.726746450358,0.0,0.0,0.0,0.0,2.8088233405991717e+23
body519,276861362149.5728,-1067905578669.1614,0.0,10617.215487886286,2752.5811278886467,0.0,0.0,0.0,0.0,1.2365562412743912e+23
body520,-2838753964488.4746,3064714848002.6123,0.0,-4135.142413673069,-3830.2590951289894,0.0,0.0,0.0,0.0,8.232955536597278e+23
body521,-3172524093384.159,-2690630368259.5796,0.0,3653.442470324542,-4307.776496403291,0.0,0.0,0.0,0.0,1.775939334867394e+23
body522,2365151965373.813,-6017938763.207568,0.0,19.059993124614888,7490.900451547082,0.0,0.0,0.0,0.0,7.469826939016475e+23
body523,476612332077.9944,-3938951240867.301,0.0,5741.707528683443,694.7454913793349,0.0,0.0,0.0,0.0,8.410054595575516e+23
body524,611611734457.0967,-107219652355.54343,0.0,2524.450613901952,14400.192358393044,0.0,0.0,0.0,0.0,6.781047304477432e+23
body525,-1448497840735.3474,-3083694220183.8643,0.0,5649.215073503855,-2653.5950880797805,0.0,0.0,0.0,0.0,4.1006330263242964e+23
body526,1242940293119.6523,-6457742121997.3955,0.0,4411.404210351812,849.0757200735063,0.0,0.0,0.0,0.0,6.758145364299967e+23
body527,1390441886622.4365,-299220717429.762,0.0,2032.275956654196,9443.736515239745,0.0,0.0,0.0,0.0,4.8935645783377735e+23
body528,6409670711482.806,2326422914052.6997,0.0,-1505.1915643749346,4147.045761571474,0.0,0.0,0.0,0.0,2.1174500857511095e+23
body529,617115023450.211,1038371774288.9181,0.0,-9010.867342141955,5355.251123770863,0.0,0.0,0.0,0.0,3.9039467603910004e+23
body530,-3022787872226.2695,4386969699158.4717,0.0,-4109.977498619073,-2831.929780671095,0.0,0.0,0.0,0.0,9.468136494383813e+23
body531,3799483539294.8105,-5520820664995.455,0.0,3665.826105260991,2522.8578847285935,0.0,0.0,0.0,0.0,3.255447780837991e+23
body532,-4535827555952.625,-1500337075683.525,0.0,1655.1984822767563,-5004.005438618859,0.0,0.0,0.0,0.0,2.126532656142124e+23
body533,-2266199758619.2476,-483849457423.5501,0.0,1580.1890754772076,-7401.112156842779,0.0,0.0,0.0,0.0,5.523158302671364e+23
body534,1235492841562.7668,-474792884873.29083,0.0,3592.0576467384026,9347.152517271747,0.0,0.0,0.0,0.0,2.3877484019160684e+23
body535,-908721260352.9281,-4868771473209.815,0.0,5088.648599317553,-949.7597482464,0.0,0.0,0.0,0.0,6.446250170756698e+23
body536,-5816168586025.56,-2457143957305.9404,0.0,1784.2240261607653,-4223.337302046482,0.0,0.0,0.0,0.0,8.427126405939689e+23
body537,273366780182.91638,80281270084.53857,0.0,-6081.56373241023,20708.410495443386,0.0,0.0,0.0,0.0,6.773083604419241e+23
body538,-2529432995891.055,-3533959605104.723,0.0,4493.727148782677,-3216.3869978150215,0.0,0.0,0.0,0.0,7.902631008246799e+23
body539,-2029465162435.885,-2421782121884.8887,0.0,4967.412328201164,-4162.7156202196,0.0,0.0,0.0,0.0,5.4823425412250447e+23
body540,-1164153938248.0671,4573227940321.611,0.0,-5139.2908670332245,-1308.2500546076658,0.0,0.0,0.0,0.0,9.609851529589645e+23
body541,1230033674210.3718,-3437669274374.726,0.0,5676.6697674815605,2031.171242511198,0.0,0.0,0.0,0.0,7.16491757076109e+23
body542,2042142881146.071,1007972592041.7572,0.0,-3378.839956186813,6845.49760334451,0.0,0.0,0.0,0.0,1.5392172964120208e+23
body543,-3313875934897.7847,328992692362.10693,0.0,-623.6672808115935,-6282.072645522158,0.0,0.0,0.0,0.0,2.836207122070588e+23
body544,-1749994319339.7217,4218673533445.679,0.0,-4979.213460133124,-2065.4822424469185,0.0,0.0,0.0,0.0,7.465265966011938e+23
body545,3533988235558.3,-4229624122186.7925,0.0,3765.646490262697,3146.3198647021673,0.0,0.0,0.0,0.0,9.778367151233922e+23
body546,-716661858426.2367,757995165849.5703,0.0,-8196.194589565548,-7749.257925672353,0.0,0.0,0.0,0.0,6.054860941735322e+23
body547,-2384022691815.615,509779284082.582,0.0,-1542.8349876774507,-7215.188484893912,0.0,0.0,0.0,0.0,3.4072450700876414e+23
body548,1567966659234.8027,1091884912450.9893,0.0,-4762.747421150968,6839.3922084315445,0.0,0.0,0.0,0.0,3.6119080447291135e+23
body549,-2185369109982.7815,-1935892342971.4492,0.0,4470.77409599234,-5046.9188757140255,0.0,0.0,0.0,0.0,3.234432523430679e+23
body550,3483860026097.1587,5466854616499.552,0.0,-3815.7670002498603,2431.672150371377,0.0,0.0,0.0,0.0,3.946922387210754e+23
body551,-1671130477637.7302,4019106394899.6567,0.0,-5098.6928153024,-2120.0187610303587,0.0,0.0,0.0,0.0,7.868092376247657e+23
body552,-3748455660640.333,-347795884943.4937,0.0,548.5540896337073,-5912.176571005002,0.0,0.0,0.0,0.0,5.488837375578887e+23
body553,2334629902552.4277,342394727953.49475,0.0,-1088.2634642379576,7420.3608234596295,0.0,0.0,0.0,0.0,9.507095236623135e+23
body554,3734390589871.3506,-793279642980.31,0.0,1225.141676345806,5767.395631402266,0.0,0.0,0.0,0.0,2.9362998027361697e+23
body555,2553660561901.4927,839331504081.1456,0.0,-2194.022407279252,6675.298694442344,0.0,0.0,0.0,0.0,5.454047831726586e+23
body556,-3740013218563.019,-5448598044757.088,0.0,3694.675873389044,-2536.090291717773,0.0,0.0,0.0,0.0,5.235281680313762e+23
body557,2321430545437.027,-3317557829978.2207,0.0,4690.790443041575,3282.3374225227244,0.0,0.0,0.0,0.0,4.878349924127865e+23
body558,-930963788114.6825,-6543669108294.959,0.0,4436.372960980788,-631.160058507356,0.0,0.0,0.0,0.0,7.874710877457906e+23
body559,-2258786911989.332,1628526211606.6113,0.0,-4037.4484879209667,-5599.993256080285,0.0,0.0,0.0,0.0,6.132534794929264e+23
body560,-1432267046821.5366,-497654363677.091,0.0,3070.6642974188258,-8837.481605804007,0.0,0.0,0.0,0.0,1.661785747685576e+23
body561,344250402590.5704,-3793324431033.3184,0.0,5878.737395179678,533.5050433488931,0.0,0.0,0.0,0.0,3.517486098615838e+23
body562,-3133653235309.9907,-6702879379058.79,0.0,3836.6187175631794,-1793.651948221531,0.0,0.0,0.0,0.0,2.0692991775123055e+23
body563,-5733626001262.875,4511054083381.344,0.0,-2637.318584068753,-3352.076505342154,0.0,0.0,0.0,0.0,8.154075055428512e+23
body564,2397869924173.7925,-967756597861.119,0.0,2681.271540841254,6643.551075276707,0.0,0.0,0.0,0.0,7.794686550635145e+23
body565,-1546319798515.1375,-88729861872.21585,0.0,530.2928585613554,-9241.560044188236,0.0,0.0,0.0,0.0,5.500701132135794e+23
body566,267363476489.25363,311202130970.92395,0.0,-13642.284085952506,11720.512610548505,0.0,0.0,0.0,0.0,3.997366348174904e+23
body567,-3452924451624.275,956550082382.2987,0.0,-1624.8324427453053,-5865.269131935926,0.0,0.0,0.0,0.0,6.456344701634237e+23
body568,-1831347748260.0398,3434467306288.618,0.0,-5152.624166289439,-2747.5139004195394,0.0,0.0,0.0,0.0,6.517613089582102e+23
body569,1275938940864.002,-75320571969.77542,0.0,600.4838879481995,10172.264441937272,0.0,0.0,0.0,0.0,7.653874245162438e+23
body570,-1183027560711.9424,1961557332575.047,0.0,-6518.041815190159,-3931.0720014082685,0.0,0.0,0.0,0.0,8.454604473616383e+23
body571,-1029733081006.5516,-3882653484415.607,0.0,5555.978210373746,-1473.5218024316018,0.0,0.0,0.0,0.0,3.698115082636723e+23
body572,-4140183613697.38,4501026355632.17,0.0,-3428.628182633532,-3153.75852030679,0.0,0.0,0.0,0.0,7.064257532257149e+23
body573,-6340443021730.951,-3680272977781.708,0.0,2135.9365265647525,-3679.8313403590714,0.0,0.0,0.0,0.0,8.170793325371324e+23
body574,-2066884059522.605,-5038510581438.759,0.0,4567.2508446525335,-1873.5651764688496,0.0,0.0,0.0,0.0,1.2398243946744986e+23
body575,3512685141798.4873,-737329121980.3054,0.0,1249.1774146054674,5951.164565383978,0.0,0.0,0.0,0.0,8.046135922882792e+23
body576,-5143365474438.612,-2728835147274.265,0.0,2237.6181859750404,-4217.5094872315,0.0,0.0,0.0,0.0,7.49260101066676e+23
body577,2105339336667.9624,3858955928763.3633,0.0,-4823.505720619836,2631.5709538352216,0.0,0.0,0.0,0.0,6.661227170308272e+23
body578,2527943336226.4565,-3919569994778.5547,0.0,4482.87708443121,2891.250639178959,0.0,0.0,0.0,0.0,2.329981374702986e+23
body579,5015401656130.71,1008129506261.4852,0.0,-1003.7417499986124,4993.5727542973345,0.0,0.0,0.0,0.0,9.533846537058712e+23
body580,882315387940.6876,105482324955.45998,0.0,-1450.731781454547,12134.7626257995,0.0,0.0,0.0,0.0,3.823232351012697e+23
body581,-436844762431.1408,-1113557480226.7205,0.0,9805.825788373431,-3846.791668168759,0.0,0.0,0.0,0.0,4.693396683904345e+23
body582,5103658453702.685,-2784044673119.38,0.0,2288.080761336822,4194.466717111623,0.0,0.0,0.0,0.0,8.855359380210883e+23
body583,5106246346930.699,2106860107602.854,0.0,-1869.5704170914569,4531.144273961678,0.0,0.0,0.0,0.0,2.2427423720668918e+23
body584,-731465080390.9248,1434477171130.7122,0.0,-8087.919473682556,-4124.172058694588,0.0,0.0,0.0,0.0,6.960041197429142e+23
body585,-1546537564867.5808,3652106305346.041,0.0,-5326.839249988611,-2255.7276030161624,0.0,0.0,0.0,0.0,2.5586418147159494e+23
body586,-3743214511370.519,5712019113500.232,0.0,-3687.182767683794,-2416.2937426887743,0.0,0.0,0.0,0.0,4.188582897803315e+23
body587,-1052159799453.3228,-5695162933953.76,0.0,4707.397401180252,-869.673855342085,0.0,0.0,0.0,0.0,6.789781899995153e+23
body588,-4011946630149.5293,-3322223742220.437,0.0,3219.38221259836,-3887.754293864872,0.0,0.0,0.0,0.0,2.7303775222304206e+23
body589,-1775158235060.251,-678264442750.0061,0.0,2982.7949587520966,-7806.590911734682,0.0,0.0,0.0,0.0,3.0238033419353505e+23
body590,-2145444256870.6846,6956054986260.863,0.0,-4080.2379235960148,-1258.4608714472793,0.0,0.0,0.0,0.0,3.601037236631724e+23
body591,-449215364837.60913,-1545783808362.4038,0.0,8719.336317365438,-2533.8988697886757,0.0,0.0,0.0,0.0,3.853366705166032e+23
body592,2430468626139.5386,-1075405012159.2034,0.0,2859.3330533439666,6462.234413323966,0.0,0.0,0.0,0.0,8.158648204021001e+23
body593,1513662147190.075,1455341711105.9612,0.0,-5510.1235186249105,5730.9326963123485,0.0,0.0,0.0,0.0,7.089600212042911e+23
body594,2864113838308.391,-358886997448.8833,0.0,843.0696827853304,6728.155553943277,0.0,0.0,0.0,0.0,8.365397141175061e+23
body595,2403668145063.751,-6727351014323.961,0.0,4058.910491632965,1450.2400471790495,0.0,0.0,0.0,0.0,3.61407386793642e+23
body596,-492555667607.87476,-2149036174436.9019,0.0,7562.534049925286,-1733.3207565685875,0.0,0.0,0.0,0.0,4.1172716268605476e+23
body597,-135627732036.70328,3347937513691.8257,0.0,-6288.439345892751,-254.7499058885694,0.0,0.0,0.0,0.0,5.3117133671483486e+23
body598,-1525223760237.9524,-377117216090.977,0.0,2206.042539094791,-8922.182157579686,0.0,0.0,0.0,0.0,9.397215404049769e+23
body599,3402340244049.1206,3972140276484.359,0.0,-3825.839773594919,3277.0264197483516,0.0,0.0,0.0,0.0,6.54109330973043e+23
body600,209393370679.25153,4415434960788.862,0.0,-5473.274220558178,259.55932945953157,0.0,0.0,0.0,0.0,7.028505684037935e+23
body601,-2593990805581.197,-3054408625074.826,0.0,4386.520293366441,-3725.301590650509,0.0,0.0,0.0,0.0,1.472419961555165e+23
